State,County,Year,Month,Flash Flood Total Duration (Minutes),DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
VA,Greene County,2010,3,388,0,100,0,0,0,0,0,45.41584646,18.52608268,4.82,106,1.3428,3.48,57.9,100,3.702,54.2,46.8,107,4.043,42.8,35.8,116,4.499,31.3,541296,0.041766667,156.25,404.69,92,0.66,1.71,104,156.91,406.4,97,0,44.73187256,44.73187256,9.38807428,7.402271617,5081727.056,6.804608345,20.83481216,105.4195404,1105.744629,1000.325089,352.8980464,241.8617054,191022300.9,219.7596741,775.499115,0,467438,467438,524.2842086,9036.681279,283792945,1,34,-60399738880,99689799680,1.60E+11,-8511983.245,6434864505,-4.61E+12,382307744,6780388096,-40509452288,61994606592,1.03E+11,102762142.8,3911843962,5.56E+13,235993184,4093284992,-39766355968,44483313664,84249669632,111302745.6,3506503633,6.02E+13,-82925268,4012021376
VA,Halifax County,2010,3,120,0,100,0,0,0,0,0,16.84995323,8.385418363,5.49,108,1.6299,3.86,61.6,95,3.144,58.5,48.8,90,2.077,46.7,36,84,1.018,35,2808506,0.21670571,817.84,2118.2,4,11.79,30.54,33,829.63,2148.73,5,0,30.99777222,30.99777222,3.668982339,2.235485972,10304358.91,3.344863057,6.557517052,35.98508453,228.0457306,192.0606461,138.8449574,23.42139886,390188763.8,137.4249496,170.8208817,0,15387418,15387418,9469.808114,279395.9622,26612509314,1,30,-36748292096,36832968704,73581260800,-329863.5311,3217668393,-9.27E+11,264411808,3506117376,-19553380352,20015708160,39569088512,61549307.55,1827294010,1.73E+14,115261492,2001949952,-31953145856,24614709248,56567855104,61883942.97,1970231328,1.74E+14,-112426276,2354132941
VA,Loudoun County,2010,3,2625,0,100,0,0,0,0,0,233.7306909,81.46175218,4.33,100,0.9729,3.36,57.7,112,5.189,52.5,47.6,118,5.436,42.2,37.5,121,5.699,31.8,1818527,0.140318441,515.56,1335.29,20,5.58,14.45,44,521.14,1349.75,21,0,47.2486763,47.2486763,3.767573693,3.454167071,6851434.485,2.684915066,8.206111145,3.660959244,584.6314087,580.9704494,140.7434451,64.06895785,256369955.7,130.5337219,201.8742676,0,1351270,1351270,1355.456527,29599.66179,2469019638,1,31,-74493296640,1.01E+11,1.76E+11,309310.0051,3921195746,5.63E+11,16215820,3960407552,-38274494464,39779270656,78053765120,66757795.84,2111548716,1.22E+14,46377888,2165677056,-61251391488,69382537216,1.31E+11,66557892.03,2392617885,1.21E+14,0,2256628736
VA,Madison County,2010,3,387,0,100,0,0,0,0,0,15.95412888,7.122978744,5.31,119,1.904,3.41,57.9,101,3.846,54.1,47,113,4.531,42.5,36.1,119,5.223,30.9,1114424,0.085989506,320.68,830.56,62,1.19,3.08,93,321.87,833.64,67,0,45.59273529,45.59273529,8.726977158,7.29509781,9725552.793,6.033074856,20.51736279,85.1915741,1228.761719,1143.570145,302.94716,244.4357606,337611585.9,187.7950516,718.7748901,0,849864,849864,1051.60392,20489.29306,1171932647,1,34,-88910553088,92411191296,1.81E+11,-1177210.614,6898432953,-1.31E+12,213930176,7308062669,-48251326464,61991944192,1.10E+11,127331264.3,4317107740,1.42E+14,182298896,4482930586,-66912198656,52613914624,1.20E+11,128540038.7,3611741091,1.43E+14,-10098292.5,4073465446
VA,Orange County,2010,3,386,0,100,0,0,0,0,0,37.7688293,16.48744713,4.53,100,1.0297,3.5,60.4,103,3.859,56.5,48.7,110,4.263,44.4,36.9,114,4.568,32.3,1187065,0.091594522,340.78,882.62,57,2.48,6.42,79,343.26,889.04,61,0,31.16113091,31.16113091,3.841450375,2.713504314,4560051.289,3.277429104,7.266247559,46.94082642,362.7564392,315.8156128,129.8358357,30.62630238,154123576.3,127.880043,164.60112,0,2271460,2271460,2074.929793,53639.38567,2463076535,1,30,-47106699264,56541360128,1.04E+11,-749488.4201,4053680466,-8.90E+11,259779424,4223574477,-34017642496,34901454848,68919097344,69363884.08,2240522272,8.23E+13,159686704,2331602995,-28534994944,37728006144,66263001088,70162477.29,2446401049,8.33E+13,-81567128,2667520256
VA,Page County,2010,3,720,0,100,0,0,0,0,0,29.58350749,14.26622083,5.33,120,2.0865,3.24,56.2,98,3.587,52.6,45.3,109,4.197,41.1,34.4,119,4.815,29.6,1087630,0.083922068,310.86,805.12,67,3.22,8.34,68,314.08,813.46,69,0,45.64604568,45.64604568,10.10201542,7.87517061,10987255.04,8.050815582,22.03419342,174.6398163,1228.343872,1053.704056,432.8113173,194.6358425,470738573.1,361.5354462,725.2496094,0,5359867,5359867,13025.66095,248810.3747,14167099619,2,32,-65282756608,75755487232,1.41E+11,-7899450.348,5296015649,-8.59E+12,185770016,5494438246,-46281297920,36662018048,82943315968,98238857.09,3286859510,1.07E+14,132543736,3304001971,-48848875520,39482531840,88331407360,106142070.3,3022355068,1.15E+14,0,2981313971
VA,Pittsylvania County,2010,3,330,0,100,0,0,0,0,0,25.09858099,12.35469419,5.37,109,1.5224,3.85,61,91,2.786,58.2,48.6,88,2.05,46.6,36.1,84,1.223,34.9,3316586,0.255909414,968.94,2509.54,1,9.23,23.91,41,978.17,2533.45,2,0,43.23411942,43.23411942,4.539186347,3.12432854,15054601.89,3.925128341,8.258706093,103.4203186,619.2762451,515.8559265,214.4566501,42.49629412,711550008.6,213.1890259,266.8768921,0,7821888,7821888,4468.573458,145845.3022,14826369249,1,29,-1.42E+11,1.41E+11,2.84E+11,-546981.874,3763946755,-1.81E+12,363224480,3910585523,-58486587392,61608247296,1.20E+11,70649124.31,2124278943,2.34E+14,155931800,2241672192,-79798312960,83773718528,1.64E+11,71197444.55,2330300979,2.36E+14,-147234680,2627906022
VA,Shenandoah County,2010,3,8085,0,100,0,0,0,0,0,31.70051412,15.74924239,4.41,112,1.3816,3.03,56.9,99,3.489,53.4,45.4,107,3.865,41.5,33.9,116,4.248,29.7,1781412,0.13745463,508.78,1317.73,21,3.4,8.81,63,512.18,1326.54,23,0,45.33763123,45.33763123,7.954723638,6.339674362,14170640.15,6.042113304,17.58695679,116.5299988,1005.330444,888.8004456,380.8759556,141.8460355,679189049.4,340.4932556,582.3975952,0,2621880,2621880,5271.271412,100934.7667,9399884049,2,30,-50839482368,70583902208,1.21E+11,5753457.361,4861838880,1.03E+13,176515136,4876295168,-37157494784,36421533696,73579028480,106146999,2737427421,1.89E+14,150947584,2698516736,-46030950400,37340659712,83371610112,100395410.1,3024883775,1.79E+14,11377987,2915346944
VA,Warren County,2010,3,1070,0,100,0,0,0,0,0,66.83173608,28.47625494,5.92,125,2.8552,3.06,56.9,101,4.184,52.7,46.1,114,4.55,41.6,35.4,119,5.027,30.4,759419,0.058597145,213.47,552.88,84,3.28,8.5,66,216.75,561.38,89,0,45.41129684,45.41129684,7.803532509,6.058885981,5926150.855,6.332074165,16.13057098,112.0425186,1058.985229,946.9427109,279.6062373,143.6808765,212338289.1,218.1230011,487.0266663,0,9719880,9719880,22371.91291,395018.838,16989655727,2,33,-50137497600,48484589568,98622087168,-5565396.262,4963549994,-4.23E+12,182250000,5351734784,-40590671872,37400215552,77990887424,116607485.6,2856426716,8.86E+13,141682176,3067703142,-34284126208,33451819008,67735945216,122183759.8,3040323356,9.28E+13,-8667729,3163779994
KS,Gove County,2010,4,480,0,100,0,0,0,0,0,0.969803518,0.495349122,3.65,118,1.857,1.79,68.5,87,2.377,66.1,54.4,101,2.846,51.6,40.3,110,3.322,37,3736181,0.288285571,1071.66,2775.586658,12,0.09,0.23,100,1071.75,2775.82,12,0,22.56977463,22.56977463,1.467609192,1.404857288,5483253.577,0.974067211,3.368529797,688.4512939,932.9321289,244.480835,816.5919268,49.13926259,3050935242,815.0003052,885.0390015,0,11468883,11468883,10156.29401,281940.8507,37945752724,2,34,-46064480256,83431661568,1.29E+11,587.2623373,2015777192,2194118387,37256836,1409115264,-29000343552,45592797184,74593140736,5446365.465,1061057245,2.03E+13,12495874,674965056,-37838864384,24903680000,62742544384,5475662.137,1231975442,2.05E+13,-19440790,768413376
KS,Lane County,2010,4,360,0,100,0,0,0,0,0,0.933971045,0.532083735,3.28,110,1.5144,1.77,69.2,91,2.597,66.6,54.8,103,3.002,51.8,40.3,110,3.315,37,2486948,0.191894136,717.45,1858.18697,63,0.21,0.54,91,717.66,1858.73,68,0,21.21609116,21.21609116,1.073136717,1.490311402,2668835.213,0.423592627,3.049111605,741.223877,898.1806641,156.9567871,842.0707423,29.38214184,2094186148,845.2506409,878.4880371,0,834035,834035,1314.836533,22861.65515,3269930087,2,42,-46008000512,51395846144,97403846656,84282.6811,1894558190,2.10E+11,5774414,1042479488,-38307753984,31713445888,70021199872,5616746.056,1024116338,1.40E+13,0,491810432,-26663239680,26613225472,53276465152,5612906.456,1134820991,1.40E+13,-863810.2188,482293331.2
KS,Lincoln County,2010,4,322,0,100,0,0,0,0,0,1.738496661,0.998938895,4.21,117,1.9117,2.3,72.1,119,6.195,65.9,58.4,118,5.237,53.2,44.8,117,4.393,40.4,2516294,0.194158488,719.4,1863.237447,59,1.06,2.75,71,720.46,1865.98,60,0,25.08675766,25.08675766,2.322580272,1.962367174,5844294.803,1.864029944,4.877156448,387.825531,559.772644,171.947113,458.5875383,33.48715647,1153941071,457.1807709,502.6230103,0,9688786,9688786,14974.41338,345194.22,37680026547,1,35,-40182050816,45619175424,85801226240,-465973.7341,2641306803,-1.17E+12,75937496,2168332032,-32658153472,29860919296,62519072768,32955405.82,1489984993,8.29E+13,47200612,1279172762,-28377266176,26911930368,55289196544,33612214.95,1551248120,8.46E+13,-555113.3125,1285716634
KS,Marion County,2010,4,240,0,100,0,0,0,0,0,5.129647997,2.4075461,2.1,51,-0.8005,2.9,72.3,119,5.996,66.3,59.6,121,5.354,54.2,47,119,4.829,42.2,3299669,0.25460409,944.29,2445.699873,20,9.44,24.45,18,953.73,2470.15,20,0,27.80059814,27.80059814,1.259845225,1.12642045,4157072.233,0.974625885,2.500761557,373.7252502,487.7574768,114.0322266,434.5817433,18.36774154,1433975906,434.3847351,459.7200989,0,2673806,2673806,1471.665862,42955.18266,4856010223,1,31,-48526434304,53851156480,1.02E+11,353791.6579,1792186376,1.17E+12,58574708,1292005376,-34232905728,28765851648,62998757376,7207412.576,935697429.2,2.38E+13,25419696,709003456,-29840193536,31597228032,61437421568,7002908.91,1106863747,2.31E+13,-20785866,715102720
KS,Norton County,2010,4,120,0,100,0,0,0,0,0,2.48145698,1.11280027,4.35,119,2.2759,2.07,68.3,100,3.347,65,54.4,109,3.422,51,40.5,110,3.516,37,3110409,0.240000694,878.13,2274.346259,37,3.16,8.18,51,881.29,2282.53,37,0,23.66106415,23.66106415,2.626614497,1.852763661,8164621.033,2.247577667,5.181079865,597.4642334,797.4614868,199.9972534,715.8429783,35.61390494,2226564442,718.5168457,761.2293091,0,5063191,5063191,5637.882704,128237.2844,17536121103,1,27,-49134411776,60217249792,1.09E+11,-88361.95603,2988805907,-2.75E+11,213574224,2676876032,-28333139968,34694619136,63027759104,1334085.877,1640087958,4.15E+12,51703664,1463746688,-27253966848,30100359168,57354326016,1537032.345,1801970619,4.78E+12,-129179728,1790024192
KS,Osage County,2010,4,60,0,100,0,0,0,0,0,8.728813559,4.02649646,4.54,103,1.2207,3.32,71.6,119,5.809,65.8,59.8,122,5.765,54,48.1,124,5.831,42.3,2500279,0.192922762,705.52,1827.288412,68,14.33,37.11,10,719.85,1864.4,62,0,24.3860569,24.3860569,1.776867304,1.525136944,4442664.005,1.432355165,3.516131115,272.0651245,398.0445862,125.9794617,332.3690937,18.88296337,831015465.1,332.6638489,356.7003235,0,3582315,3582315,2303.09713,47421.6155,5758385388,2,44,-38600376320,55751692288,94352068608,-1676.515658,2243180624,-4191756892,88831056,1686563968,-24063078400,27998500864,52061579264,11407390.54,1162682167,2.85E+13,30547780,919527872,-27753191424,27532032000,55285223424,11641368.38,1400275317,2.91E+13,-23285000,1040002739
KS,Rooks County,2010,4,120,0,100,0,0,0,0,0,2.240740501,1.193911397,3.47,109,1.3194,2.15,70,106,3.83,66.2,56.3,112,3.994,52.3,42.6,116,4.175,38.4,3139670,0.242258488,890.53,2306.462112,33,4.62,11.97,43,895.15,2318.43,33,0,26.05294991,26.05294991,2.095978349,1.863413931,6580680.344,1.624020636,4.220197678,502.7748413,705.8718872,203.0970459,612.6142014,38.71573102,1923406430,612.3114624,665.00495,0,5557456,5557456,4614.617995,134057.6682,14488377679,1,32,-56564498432,66805145600,1.23E+11,478312.1696,3221569355,1.50E+12,115013672,2354624230,-40555319296,34578698240,75134017536,4675031.194,1784532674,1.47E+13,34098628,1279927424,-36377845760,41775497216,78153342976,4298896.204,1890251751,1.35E+13,-60533012,1477401818
KS,Saline County,2010,4,600,0,100,0,0,0,0,0,29.85825625,12.90574683,2.47,69,-0.1355,2.61,72.1,119,5.954,66.1,59,119,5.079,53.9,45.8,115,4.111,41.7,2510066,0.193677932,720.22,1865.361237,58,1.08,2.8,70,721.3,1868.16,59,0,24.14116669,24.14116669,1.600527427,1.497611249,4017429.476,1.267505884,3.414452314,348.1430359,505.7269287,157.5838928,402.3893508,27.67622923,1010023828,399.0084076,440.2006378,0,37875240,37875240,60493.76747,1250273.094,1.52E+11,1,38,-49502035968,49684045824,99186081792,-29984.1862,2128113276,-75262286312,9650391,1719272448,-37160759296,35139076096,72299835392,41294050.82,1155915128,1.04E+14,17479272,1015325120,-29612544000,31038406656,60650950656,41652480.32,1287621440,1.05E+14,9797398,993940416
KS,Barton County,2010,5,300,73,27.53677419,72.46322581,0,0,0,0,11.86434138,5.441520693,4.27,91,0.8526,3.42,73.3,31,-2.251,75.6,61.4,33,-2.111,63.5,49.4,30,-2.065,51.5,3121140,0.240828704,895.4,2319.075354,29,5.23,13.55,36,900.63,2332.62,24,0,17.77770424,17.77770424,0.844259968,0.888239082,2635053.558,0.562754035,2.013170552,525.5001831,649.4348145,123.9346313,574.0323847,21.05886541,1791635437,574.7063599,602.7010498,0,36641312,36641312,23954.49897,849698.0766,74765344909,1,68,-29429499904,39781281792,69210781696,101471.8467,1279175094,3.17E+11,0,1066209984,-18288553984,19545131008,37833684992,22437633.69,675707746.8,7.00E+13,0,553516108.8,-20330321920,21024020480,41354342400,22701237.88,779456257.2,7.09E+13,0,655458348.8
KS,Butler County,2010,5,180,0,100,0,0,0,0,0,17.5901582,6.963354838,5.79,94,1.1593,4.63,74.5,40,-1.658,76.2,64.2,57,-0.486,64.7,53.9,78,0.694,53.2,4965832,0.383166049,1429.86,3703.320399,1,16.66,43.15,8,1446.52,3746.47,1,0,22.14883995,22.14883995,1.342714676,1.308848754,6667695.503,1.005225301,2.59213686,348.5599976,512.3904419,163.8304443,423.7766397,27.70530809,2104403598,423.045105,461.2989471,0,4645754,4645754,2592.714604,71073.55336,12874985148,1,31,-43605209088,51823230976,95428440064,-116640.3707,1898005209,-5.79E+11,97057616,1227063040,-22477723648,24230256640,46707980288,9009369.543,976078317.2,4.47E+13,38122334,664115372.8,-29310316544,26489950208,55800266752,9394558.962,1196079773,4.67E+13,-40458260,819894400
KS,Cheyenne County,2010,5,180,0,100,0,0,0,0,0,1.02637799,0.573697646,1.99,40,-1.0077,3,70.2,24,-2.837,73,56.6,20,-2.73,59.3,43,18,-2.608,45.6,3603415,0.278041281,1019.89,2641.502974,15,1.06,2.75,71,1020.95,2644.25,15,0,29.60504341,29.60504341,2.169439181,2.53051938,7808989.619,1.106788635,5.687480927,914.1332397,1163.508301,249.375061,1054.44292,44.55105176,3799595435,1056.666626,1114.984619,0,2026874,2026874,1656.821227,39718.01441,5970214460,2,39,-96168517632,79094915072,1.75E+11,-99958.53084,3432853825,-3.60E+11,3638671.75,2045091840,-68208394240,55005380608,1.23E+11,18209381.87,1956464068,6.56E+13,75232.21875,1072182592,-41265008640,56205414400,97470423040,18339886.28,1947278896,6.61E+13,0,1073407488
KS,Elk County,2010,5,366,0,100,0,0,0,0,0,1.701806871,1.044708787,5.37,76,0.3177,5.05,75.5,44,-1.045,76.5,65.5,64,0.085,65.4,55.5,85,1.235,54.3,2223127,0.171537577,644.26,1668.62574,75,6.2,16.06,30,650.46,1684.68,77,0,27.15922165,27.15922165,2.381142506,2.205374417,5293582.196,1.659796238,5.275737286,248.4759216,502.8108215,254.3348999,340.9462761,45.20996078,757966871.9,333.9746094,410.9241455,0,2227799,2227799,1409.1253,34409.59823,3132664500,2,27,-38939918336,44002656256,82942574592,462571.9265,2623461910,1.03E+12,139337408,2038644992,-23754799104,25322661888,49077460992,13040160.6,1348874508,2.90E+13,65999400,1055130304,-23007451136,28077375488,51084826624,12665130.82,1693546412,2.82E+13,-43055560,1312564070
KS,Greeley County,2010,5,180,0,100,0,0,0,0,0,0.624448214,0.312472101,3.02,88,0.3724,2.65,72.8,44,-1.053,73.9,58.6,33,-1.723,60.3,44.4,19,-2.386,46.8,2696979,0.208100231,778.45,2016.176244,49,0,0,105,778.45,2016.18,49,0,14.24968338,14.24968338,0.472680456,0.560355815,1274069.047,0.292037249,1.042668462,1033.331665,1205.513672,172.1820068,1118.141765,37.11440104,3015604859,1116.448364,1169.687012,0,902006,902006,1087.47399,17807.12207,2932894515,3,54,-38377865216,26504402944,64882268160,2575.155529,608973947.7,6945140384,-2056640.625,312134752,-22692696064,16668810240,39361506304,4868336.381,284366827.4,1.31E+13,0,150459804.8,-18097752064,19914424320,38012176384,4874803.463,414240146,1.31E+13,1973940,183322236.8
KS,Harper County,2010,5,248,43,57.40870968,42.59129032,0,0,0,0,2.88958681,1.49817958,6.23,102,2.0859,4.14,77.2,45,-1.238,78.4,65.6,56,-0.475,66.1,53.9,68,0.192,53.7,2734552,0.210999383,801.27,2075.279773,45,1.51,3.91,64,802.78,2079.19,45,0,16.96602821,16.96602821,0.959327378,0.851974005,2621448.399,0.712828457,1.984914923,351.4575195,533.019104,181.5615845,418.3223203,33.88869097,1143924137,410.2872314,471.4537048,0,1939016,1939016,1430.648753,34119.65268,3912183408,1,40,-33333794816,43449143296,76782938112,-31598.47155,1682872755,-86407663566,-24046874,1606671360,-17680197632,24031877120,41712074752,23417098.35,875328236.6,6.40E+13,0,818591104,-19877656576,21072726016,40950382592,23682017.26,1014125438,6.48E+13,22835472,918302368
KS,Kingman County,2010,5,180,51,49.05096774,50.94903226,0,0,0,0,3.500338584,1.702277425,6.24,106,2.1974,4.04,76.2,46,-1.04,77.2,64.7,56,-0.497,65.2,53.2,66,0.045,53.2,2966332,0.228883642,863.36,2236.092135,40,3.3,8.55,50,866.66,2244.64,40,0,14.73129177,14.73129177,1.162616005,0.960900757,3448705.06,0.884919226,2.428338265,402.7415771,556.7955322,154.0539551,481.3168018,33.80226337,1427745431,482.0742645,527.5993042,0,3100101,3100101,2756.137043,59401.75159,8175617508,1,40,-33450508288,38413459456,71863967744,-99640.90249,1799653630,-2.96E+11,-8859375,1730623488,-19503013888,23159056384,42662070272,18085500.22,1001617330,5.36E+13,2788777,942202688,-25424109568,22100652032,47524761600,18302484.71,1034801927,5.43E+13,15880158.5,910363500.8
KS,Labette County,2010,5,637,0,100,0,0,0,0,0,12.7321096,5.966716916,5.85,84,0.5677,5.28,77,53,-0.473,77.5,66.7,64,0.084,66.6,56.4,74,0.653,55.7,2224740,0.171662037,645.29,1671.293428,74,7.82,20.25,23,653.11,1691.55,75,0,29.42895508,29.42895508,1.009203226,1.042993105,2243584.921,0.743813157,1.945730686,216.1547546,321.602478,105.4477234,265.6494507,15.26131723,591000959,266.602417,284.1600037,0,19400728,19400728,13608.15012,464665.2997,30274595907,1,31,-53185359872,45440741376,98626101248,-83423.02853,1706429459,-1.86E+11,37573244,1118021504,-25725073408,20214872064,45939945472,13167850.37,844765679.8,2.93E+13,19694366,581116128,-41070116864,36305457152,77375574016,13564720.51,1087131837,3.02E+13,-9274974.5,680913638.4
KS,Sedgwick County,2010,5,190,0,100,0,0,0,0,0,190.9726394,81.08325267,5.57,96,1.2747,4.3,76.2,50,-0.884,77.1,65.2,60,-0.098,65.3,54.1,75,0.604,53.5,3459782,0.266958488,997.51,2583.53904,16,11.61,30.07,15,1009.12,2613.61,16,0,16.57667923,16.57667923,0.693362282,0.695272304,2398882.343,0.507374316,1.461465001,368.426239,472.2496643,103.8234253,414.7808086,18.43710567,1435051175,414.4387665,439.8831482,0,53243304,53243304,46364.35215,1451460.97,1.60E+11,1,41,-30039965696,48923643904,78963609600,-103050.7502,1522157895,-3.57E+11,-7158691.5,1129886720,-22543413248,28777865216,51321278464,30399204.35,740631639.2,1.05E+14,0,575887686.4,-25112326144,27296684032,52409010176,30972619.92,969093169.9,1.07E+14,10564899.5,710834873.6
KS,Seward County,2010,5,240,0,100,0,0,0,0,0,13.84685869,4.864786661,2.91,77,-0.0323,2.94,77.3,49,-0.56,77.9,63.4,43,-0.608,64,49.4,49,-0.745,50.1,2181574,0.168331327,639.5,1656.297397,77,0.99,2.56,73,640.49,1658.86,79,0,20.42067909,20.42067909,0.861435785,1.182328706,1877942.933,0.401267022,2.363685465,738.5913696,913.7131958,175.1218262,856.3090765,28.68313374,1868101617,860.2955933,889.6130249,0,10889543,10889543,12597.49158,323106.4248,27482360104,1,50,-50653872128,62474649600,1.13E+11,-91140.33692,1900551834,-1.99E+11,0,1188975616,-35637039104,34703966208,70341005312,39238633.49,1037412132,8.56E+13,0,659503174.4,-39704092672,34041987072,73746079744,39675306.04,1093861078,8.66E+13,3480468.75,741346112
KS,Sherman County,2010,5,152,0,100,0,0,0,0,0,2.199762405,1.150324408,2.49,58,-0.3928,2.88,70.1,34,-2.262,72.4,56.5,22,-2.4,58.9,43,20,-2.431,45.4,3704569,0.285846373,1056.07,2735.208744,14,0.21,0.54,91,1056.28,2735.75,14,0,14.95324039,14.95324039,1.004718981,1.113882986,3720477.4,0.568836212,2.593116045,1000.239197,1221.553101,221.3139038,1114.061162,46.6671513,4127116444,1112.618164,1178.825806,0,1275405,1275405,1331.012151,24708.35752,4930826355,3,37,-33524033536,56174923776,89698957312,147030.4516,1101373275,5.45E+11,3322265.5,731847680,-25178087424,27025233920,52203321344,9243375.626,575449495.5,3.42E+13,1342350.125,343290854.4,-29149689856,20273588224,49423278080,9147344.928,695077128.6,3.39E+13,-105729.0156,379079692.8
KS,Sumner County,2010,5,145,0,100,0,0,0,0,0,7.858560252,3.541858775,6.01,96,1.7,4.31,77.6,54,-0.464,78.1,66.2,62,0.051,66.1,54.9,74,0.666,54.2,4038971,0.311648997,1181.94,3061.210547,4,3.01,7.8,53,1184.95,3069.01,4,0,17.49096298,17.49096298,0.831433452,0.758297179,3356175.911,0.62942481,1.719281709,315.3766174,462.0933838,146.7167664,374.2178033,23.47083248,1511454855,371.9080811,405.4624023,0,61482204,61482204,22999.00698,982088.5287,92892322206,1,35,-37258457088,45791735808,83050192896,25018.02986,1431484095,1.01E+11,11153320,1038959488,-22998052864,25305772032,48303824896,13465212.76,701180929.8,5.44E+13,8397609,546766080,-27389313024,23992715264,51382028288,13666464.42,910476958.3,5.52E+13,0,621371584
KS,Wabaunsee County,2010,5,60,0,100,0,0,0,0,0,3.40365329,1.558176928,4.52,68,-0.1891,4.71,72.2,24,-3.098,75.3,62.4,43,-1.323,63.7,52.6,75,0.464,52.1,2789527,0.215241281,794.3,2057.227556,46,5.32,13.78,34,799.62,2071.01,46,0,32.67838287,32.67838287,2.9849924,2.482716637,8326716.895,2.326490641,6.183546066,272.852356,488.8027954,215.9504395,381.0317415,48.13132733,1062898331,385.0733643,444.024292,0,90021504,90021504,36836.0148,1762298.145,1.03E+11,1,26,-57629364224,44116365312,1.02E+11,-128424.4589,3427955510,-3.58E+11,239321776,2716268544,-32909639680,25946802176,58856441856,12546028.21,1825366394,3.50E+13,103006856,1442522880,-28451522560,36609093632,65060616192,12853437.13,2135614511,3.59E+13,-77258616,1864538112
VA,Grayson County,2010,5,329,0,100,0,0,0,0,0,13.41719985,7.939325201,4.49,76,0.2642,4.23,72.6,100,2.594,70,60.6,110,2.852,57.7,48.6,110,3.112,45.5,1503419,0.116004552,442.17,1145.22,38,3.78,9.79,57,445.95,1155.01,40,0,47.65882492,47.65882492,11.6684148,6.492409124,17542516.51,10.96197414,20.63160019,620.1297607,1737.891357,1117.761597,918.4563263,182.9532121,1383703134,851.9621582,1172.87002,0,685526,685526,719.1767571,14335.60167,1083477901,1,29,-78570078208,99609116672,1.78E+11,-1914090.993,8862980899,-2.88E+12,559248064,9677411533,-51785699328,48009932800,99795632128,211366916,5160936014,3.18E+14,528238656,5492209766,-60624744448,55926194176,1.17E+11,213323839.1,5224487280,3.21E+14,-6552664.5,6142782054
VA,Loudoun County,2010,5,0,0,100,0,0,0,0,0,233.7306909,81.46175218,4.5,88,0.7269,3.77,75.4,82,1.284,74.1,64.5,99,2.173,62.3,53.5,107,2.96,50.5,1818527,0.140318441,515.56,1335.29,20,5.58,14.45,44,521.14,1349.75,21,0,47.2486763,47.2486763,3.767573693,3.454167071,6851434.485,2.684915066,8.206111145,3.660959244,584.6314087,580.9704494,140.7434451,64.06895785,256369955.7,130.5337219,201.8742676,0,1351270,1351270,1355.456527,29599.66179,2469019638,1,31,-74493296640,1.01E+11,1.76E+11,309310.0051,3921195746,5.63E+11,16215820,3960407552,-38274494464,39779270656,78053765120,66757795.84,2111548716,1.22E+14,46377888,2165677056,-61251391488,69382537216,1.31E+11,66557892.03,2392617885,1.21E+14,0,2256628736
VA,Russell County,2010,5,90,0,100,0,0,0,0,0,23.38716209,10.92907239,4.84,84,0.6056,4.23,76.9,105,3.418,73.5,64.2,107,3.123,61.1,51.6,106,2.933,48.7,1617650,0.124818673,473.82,1227.19,31,2.93,7.59,74,476.75,1234.78,34,0,62.32939911,62.32939911,14.70854462,8.173008829,23793277.21,13.95258188,26.09182224,419.4179993,1428.292725,1008.874725,687.6921536,131.3618776,1112445212,671.9419861,819.6981812,0,2280537,2280537,3590.455884,71666.60615,5808100960,1,27,-1.61E+11,1.66E+11,3.27E+11,-5931266.256,12269006612,-9.59E+12,473818368,13150844518,-86100344832,87902044160,1.74E+11,393302428.4,7247470356,6.36E+14,483677424,7702599885,-1.01E+11,87123968000,1.88E+11,399277810.7,7098749344,6.46E+14,17652629,8250606490
